,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
8,Florida,30,Trump,7811661,3805650,3728738,48.718,47.733
9,Georgia,16,Trump,4218904,2076266,1978993,49.213,46.908
10,Hawaii,4,Biden,520542,187854,314729,36.088,60.462
11,Idaho,4,Trump,733816,458943,244941,62.542,33.379
12,Illinois,19,Biden,4886099,1916407,2766867,39.222,56.627
13,Indiana,11,Trump,2606316,1481316,1029618,56.836,39.505
14,Iowa,6,Trump,1385710,771958,559480,55.708,40.375
15,Kansas,6,Trump,1269232,694581,522479,54.725,41.165
16,Kentucky,8,Trump,1856186,1156266,626524,62.293,33.753
17,Louisiana,8,Trump,1771032,937069,769652,52.911,43.458
18,Maine,4,Biden,684450,312112,345082,45.6,50.417
19,Maryland,10,Biden,2639242,811357,1728393,30.742,65.488
20,Massachusetts,11,Biden,2892694,860020,1915502,29.731,66.219
21,Michigan,15,Biden,4636471,2107634,2357345,45.458,50.844
22,Minnesota,10,Biden,2602786,1152546,1354391,44.281,52.036
23,Mississippi,6,Trump,1257526,676370,533412,53.786,42.418
24,Missouri,10,Trump,2824129,1479211,1245603,52.378,44.106
25,Montana,4,Trump,490317,282429,189548,57.601,38.658
26,Nebraska,5,Trump,745821,407900,307412,54.691,41.218
27,Nevada,6,Biden,1148059,552790,553544,48.15,48.216
28,New Hampshire,4,Biden,643412,284081,334951,44.152,52.059
29,New Jersey,14,Biden,3520423,1608014,1773106,45.677,50.366
30,New Mexico,5,Biden,821201,342513,448537,41.709,54.62
31,New York,28,Biden,7115259,2921182,3931598,41.055,55.256
32,North Carolina,16,Trump,3665863,1781752,1740580,48.604,47.481
33,North Dakota,3,Trump,334101,213392,108760,63.871,32.553
34,Ohio,17,Trump,4710479,2322632,2225786,49.308,47.252
35,Oklahoma,7,Trump,1548835,953239,534852,61.546,34.533
36,Oregon,8,Biden,2063362,756498,1213160,36.663,58.795
37,Pennsylvania,19,Biden,5603346,2643743,2759388,47.182,49.245
38,Rhode Island,4,Biden,500545,199789,279111,39.914,55.761
39,South Carolina,9,Trump,1991886,1079251,839020,54.182,42.122
40,South Dakota,3,Trump,368420,207847,145846,56.416,39.587
41,Tennessee,11,Trump,2772642,1556380,1100201,56.133,39.681
42,Texas,40,Trump,9928743,4834094,4728924,48.688,47.629
43,Utah,6,Trump,1227960,783921,395641,63.839,32.219
44,Vermont,3,Biden,314238,105679,195477,33.63,62.207
45,Virginia,13,Biden,3588446,1631085,1824791,45.454,50.852
46,Washington,12,Biden,3311464,1277842,1908552,38.588,57.635
47,West Virginia,4,Trump,701397,464164,209899,66.177,29.926
48,Wisconsin,10,Biden,2579363,1164148,1324356,45.133,51.344
49,Wyoming,3,Trump,219080,166208,44314,75.866,20.227
50,District of Columbia,3,Biden,399974,29693,356865,7.424,89.222
0,Alabama,9,Trump,1998032,1105512,823605,55.33,41.221
1,Alaska,3,Trump,298227,154834,133120,51.918,44.637
2,Arizona,11,Biden,2846949,1356919,1387086,47.662,48.722
3,Arkansas,6,Trump,1087716,703782,340827,64.703,31.334
4,California,54,Biden,13618757,4342488,8764721,31.886,64.358
5,Colorado,10,Biden,2528594,1010343,1425047,39.957,56.357
6,Connecticut,7,Biden,1421661,577965,792116,40.654,55.718
7,Delaware,3,Biden,462098,181419,262710,39.26,56.852
8,Florida,30,Trump,7813187,3808346,3727437,48.743,47.707
9,Georgia,16,Trump,4218467,2075183,1979587,49.193,46.927
10,Hawaii,4,Biden,520499,187417,315247,36.007,60.566
11,Idaho,4,Trump,733679,458898,245091,62.548,33.406
12,Illinois,19,Biden,4886495,1917077,2766876,39.232,56.623
13,Indiana,11,Trump,2606274,1481889,1029426,56.859,39.498
14,Iowa,6,Trump,1385548,771708,559326,55.697,40.369
15,Kansas,6,Trump,1268351,694067,522300,54.722,41.179
16,Kentucky,8,Trump,1855746,1155334,626904,62.257,33.782
17,Louisiana,8,Trump,1771880,938627,769509,52.974,43.429
18,Maine,4,Biden,685291,312448,345661,45.593,50.44
19,Maryland,10,Biden,2638703,812917,1726372,30.807,65.425
20,Massachusetts,11,Biden,2893328,859074,1917003,29.692,66.256
21,Michigan,15,Biden,4636072,2106463,2358588,45.436,50.875
22,Minnesota,10,Biden,2603410,1153636,1353775,44.312,52.0
23,Mississippi,6,Trump,1257784,675957,533918,53.742,42.449
24,Missouri,10,Trump,2825065,1480633,1245712,52.411,44.095
25,Montana,4,Trump,489917,282090,189410,57.579,38.662
26,Nebraska,5,Trump,746351,408116,307686,54.682,41.225
27,Nevada,6,Biden,1148587,553094,553217,48.154,48.165
28,New Hampshire,4,Biden,642343,283712,334373,44.168,52.055
29,New Jersey,14,Biden,3519708,1606738,1773401,45.65,50.385
30,New Mexico,5,Biden,820127,342469,447736,41.758,54.593
31,New York,28,Biden,7117111,2920741,3933313,41.038,55.266
32,North Carolina,16,Trump,3664803,1780539,1740207,48.585,47.484
33,North Dakota,3,Trump,333844,212656,109115,63.699,32.684
34,Ohio,17,Trump,4710426,2320315,2227051,49.259,47.279
35,Oklahoma,7,Trump,1547604,951770,535254,61.5,34.586
36,Oregon,8,Biden,2065646,756112,1214754,36.604,58.807
37,Pennsylvania,19,Biden,5606977,2642987,2764087,47.137,49.297
38,Rhode Island,4,Biden,500202,200200,278273,40.024,55.632
39,South Carolina,9,Trump,1991679,1077667,840049,54.108,42.178
40,South Dakota,3,Trump,368092,207609,145970,56.401,39.656
41,Tennessee,11,Trump,2771839,1555101,1100406,56.104,39.699
42,Texas,40,Trump,9930485,4836713,4727519,48.706,47.606
43,Utah,6,Trump,1228238,784577,395683,63.878,32.215
44,Vermont,3,Biden,314187,104937,196156,33.4,62.433
45,Virginia,13,Biden,3586525,1629499,1824833,45.434,50.88
46,Washington,12,Biden,3311604,1279040,1907751,38.623,57.608
47,West Virginia,4,Trump,701469,463992,209685,66.146,29.892
48,Wisconsin,10,Biden,2578122,1163543,1323954,45.131,51.353
49,Wyoming,3,Trump,219100,166313,44387,75.907,20.259
50,District of Columbia,3,Biden,400571,29512,357617,7.367,89.277
0,Alabama,9,Trump,1999072,1096547,834191,54.853,41.729
1,Alaska,3,Trump,298635,153039,135126,51.246,45.248
2,Arizona,11,Biden,2847871,1343390,1402339,47.172,49.242
3,Arkansas,6,Trump,1089039,695713,350387,63.883,32.174
4,California,54,Biden,13618895,4295376,8816074,31.54,64.734
5,Colorado,10,Biden,2528788,999399,1436236,39.521,56.795
6,Connecticut,7,Biden,1421828,571859,798852,40.22,56.185
7,Delaware,3,Biden,462403,179533,265016,38.826,57.313
8,Florida,30,Trump,7814416,3770214,3769502,48.247,48.238
9,Georgia,16,Trump,4219000,2052425,2004538,48.647,47.512
10,Hawaii,4,Biden,519954,186113,315987,35.794,60.772
11,Idaho,4,Trump,733446,453154,250786,61.784,34.193
12,Illinois,19,Biden,4887069,1892846,2793908,38.732,57.169
13,Indiana,11,Trump,2607249,1466709,1045746,56.255,40.109
14,Iowa,6,Trump,1384734,761037,570094,54.959,41.17
15,Kansas,6,Trump,1268587,685598,531635,54.044,41.908
16,Kentucky,8,Trump,1856013,1141887,641463,61.524,34.561
17,Louisiana,8,Trump,1771294,928885,778486,52.441,43.95
18,Maine,4,Biden,684626,308611,349317,45.077,51.023
19,Maryland,10,Biden,2639269,804147,1736583,30.469,65.798
20,Massachusetts,11,Biden,2892897,849685,1927872,29.371,66.642
21,Michigan,15,Biden,4634836,2082116,2383201,44.923,51.419
22,Minnesota,10,Biden,2603509,1141272,1367095,43.836,52.51
23,Mississippi,6,Trump,1257791,667873,543005,53.099,43.171
24,Missouri,10,Trump,2824262,1464209,1261624,51.844,44.671
25,Montana,4,Trump,490587,280266,192054,57.129,39.148
26,Nebraska,5,Trump,746013,403086,312719,54.032,41.919
27,Nevada,6,Biden,1148951,547070,560335,47.615,48.769
28,New Hampshire,4,Biden,643227,281215,338263,43.719,52.588
29,New Jersey,14,Biden,3520862,1587403,1795021,45.086,50.982
30,New Mexico,5,Biden,820779,338001,452751,41.181,55.161
31,New York,28,Biden,7114446,2890146,3963636,40.624,55.713
32,North Carolina,16,Trump,3665736,1762126,1761370,48.07,48.05
33,North Dakota,3,Trump,333719,210059,111621,62.945,33.448
34,Ohio,17,Trump,4711426,2300105,2250869,48.82,47.775
35,Oklahoma,7,Trump,1547572,940743,546949,60.788,35.342
36,Oregon,8,Biden,2063613,745742,1224993,36.138,59.362
37,Pennsylvania,19,Biden,5605046,2615979,2790525,46.672,49.786
38,Rhode Island,4,Biden,500503,197685,281324,39.497,56.208
39,South Carolina,9,Trump,1992302,1068347,851252,53.624,42.727
40,South Dakota,3,Trump,367487,204484,148714,55.644,40.468
41,Tennessee,11,Trump,2772328,1535149,1122137,55.374,40.476
42,Texas,40,Biden,9929919,4783367,4785261,48.171,48.19
43,Utah,6,Trump,1227892,774590,405648,63.083,33.036
44,Vermont,3,Biden,314360,103687,197500,32.984,62.826
45,Virginia,13,Biden,3586701,1609941,1846311,44.886,51.477
46,Washington,12,Biden,3310416,1263283,1924182,38.161,58.125
47,West Virginia,4,Trump,701470,458984,215237,65.432,30.684
48,Wisconsin,10,Biden,2578081,1151207,1337178,44.654,51.867
49,Wyoming,3,Trump,219194,164311,46485,74.961,21.207
50,District of Columbia,3,Biden,399835,29098,357474,7.278,89.405
0,Alabama,9,Trump,1998928,1097331,833326,54.896,41.689
1,Alaska,3,Trump,298300,153030,134912,51.301,45.227
2,Arizona,11,Biden,2846727,1342058,1402468,47.144,49.266
3,Arkansas,6,Trump,1087526,694528,350323,63.863,32.213
4,California,54,Biden,13620631,4294483,8818769,31.529,64.746
5,Colorado,10,Biden,2527989,999669,1435767,39.544,56.795
6,Connecticut,7,Biden,1421785,571484,799109,40.195,56.205
7,Delaware,3,Biden,462508,179433,265159,38.796,57.331
8,Florida,30,Biden,7812598,3766716,3770721,48.213,48.265
9,Georgia,16,Trump,4219052,2053480,2003331,48.672,47.483
10,Hawaii,4,Biden,520551,186126,316712,35.756,60.842
11,Idaho,4,Trump,733731,453263,251032,61.775,34.213
12,Illinois,19,Biden,4884929,1891237,2793683,38.716,57.19
13,Indiana,11,Trump,2607329,1466399,1046580,56.241,40.14
14,Iowa,6,Trump,1385621,762221,569524,55.009,41.102
15,Kansas,6,Trump,1268794,686360,530598,54.095,41.819
16,Kentucky,8,Trump,1855393,1140967,641062,61.495,34.551
17,Louisiana,8,Trump,1771042,929926,777825,52.507,43.919
18,Maine,4,Biden,684877,309008,348769,45.119,50.924
19,Maryland,10,Biden,2638895,803331,1737158,30.442,65.829
20,Massachusetts,11,Biden,2894139,850566,1927506,29.389,66.6
21,Michigan,15,Biden,4636699,2082874,2384758,44.921,51.432
22,Minnesota,10,Biden,2602870,1140961,1366435,43.835,52.497
23,Mississippi,6,Trump,1258078,669701,541204,53.232,43.018
24,Missouri,10,Trump,2824767,1464134,1261688,51.832,44.665
25,Montana,4,Trump,490863,279865,192893,57.015,39.297
26,Nebraska,5,Trump,746776,403519,313149,54.035,41.933
27,Nevada,6,Biden,1148415,548178,558921,47.733,48.669
28,New Hampshire,4,Biden,642562,281133,337470,43.752,52.519
29,New Jersey,14,Biden,3521003,1587933,1794506,45.099,50.966
30,New Mexico,5,Biden,820209,338089,452524,41.22,55.172
31,New York,28,Biden,7115070,2888604,3967245,40.598,55.758
32,North Carolina,16,Trump,3666221,1762708,1761338,48.08,48.042
33,North Dakota,3,Trump,334256,210358,111879,62.933,33.471
34,Ohio,17,Trump,4710902,2298131,2251755,48.783,47.799
35,Oklahoma,7,Trump,1548205,942966,544996,60.907,35.202
36,Oregon,8,Biden,2063722,744313,1226587,36.067,59.436
37,Pennsylvania,19,Biden,5605830,2614767,2792790,46.644,49.819
38,Rhode Island,4,Biden,500663,196955,282214,39.339,56.368
39,South Carolina,9,Trump,1991598,1067587,851471,53.605,42.753
40,South Dakota,3,Trump,367152,204319,148593,55.65,40.472
41,Tennessee,11,Trump,2773848,1538228,1120943,55.455,40.411
42,Texas,40,Biden,9927223,4781073,4784014,48.161,48.191
43,Utah,6,Trump,1228598,775855,404917,63.15,32.958
44,Vermont,3,Biden,314369,103274,197898,32.851,62.951
45,Virginia,13,Biden,3588285,1612235,1845307,44.931,51.426
46,Washington,12,Biden,3309949,1264264,1922434,38.196,58.08
47,West Virginia,4,Trump,701505,458155,215895,65.31,30.776
48,Wisconsin,10,Biden,2579824,1152214,1337597,44.663,51.848
49,Wyoming,3,Trump,219210,164069,46603,74.846,21.26
50,District of Columbia,3,Biden,400008,29467,357485,7.367,89.369
0,Alabama,9,Trump,1998541,1095845,834318,54.832,41.746
1,Alaska,3,Trump,298176,153141,134865,51.359,45.23
2,Arizona,11,Biden,2846934,1342713,1402191,47.163,49.253
3,Arkansas,6,Trump,1088269,695039,350604,63.866,32.217
4,California,54,Biden,13623513,4297929,8818664,31.548,64.731
5,Colorado,10,Biden,2527361,998489,1436645,39.507,56.844
6,Connecticut,7,Biden,1422534,571801,799444,40.196,56.199
7,Delaware,3,Biden,461788,179272,264395,38.821,57.255
8,Florida,30,Trump,7814311,3770136,3768978,48.247,48.232
9,Georgia,16,Trump,4219604,2053452,2003767,48.665,47.487
10,Hawaii,4,Biden,520712,186786,316015,35.871,60.689
11,Idaho,4,Trump,733355,453330,250672,61.816,34.182
12,Illinois,19,Biden,4884891,1891235,2793962,38.716,57.196
13,Indiana,11,Trump,2605812,1464349,1047238,56.195,40.189
14,Iowa,6,Trump,1384718,760913,569949,54.951,41.16
15,Kansas,6,Trump,1268124,685619,530968,54.066,41.87
16,Kentucky,8,Trump,1856657,1141475,642182,61.48,34.588
17,Louisiana,8,Trump,1771005,929048,778992,52.459,43.986
18,Maine,4,Biden,684646,308915,348820,45.12,50.949
19,Maryland,10,Biden,2640400,802553,1739446,30.395,65.878
20,Massachusetts,11,Biden,2893051,849721,1927022,29.371,66.609
21,Michigan,15,Biden,4635311,2080499,2385500,44.884,51.464
22,Minnesota,10,Biden,2604532,1142527,1367009,43.867,52.486
23,Mississippi,6,Trump,1256378,667789,541359,53.152,43.089
24,Missouri,10,Trump,2825224,1464679,1261894,51.843,44.665
25,Montana,4,Trump,490428,278810,193101,56.85,39.374
26,Nebraska,5,Trump,746219,403911,312223,54.128,41.841
27,Nevada,6,Biden,1148627,546527,560512,47.581,48.798
28,New Hampshire,4,Biden,643231,281114,338029,43.703,52.552
29,New Jersey,14,Biden,3518909,1587016,1793675,45.1,50.972
30,New Mexico,5,Biden,820375,337992,452600,41.2,55.17
31,New York,28,Biden,7114785,2888413,3965897,40.597,55.742
32,North Carolina,16,Trump,3665743,1762168,1760982,48.071,48.039
33,North Dakota,3,Trump,334158,210797,111380,63.083,33.332
34,Ohio,17,Trump,4709493,2298493,2250468,48.806,47.786
35,Oklahoma,7,Trump,1548365,941294,546889,60.793,35.32
36,Oregon,8,Biden,2063475,744878,1225256,36.098,59.378
37,Pennsylvania,19,Biden,5606363,2615461,2791493,46.652,49.792
38,Rhode Island,4,Biden,500855,197316,281821,39.396,56.268
39,South Carolina,9,Trump,1993185,1068502,851802,53.608,42.736
40,South Dakota,3,Trump,367552,204401,148992,55.611,40.536
41,Tennessee,11,Trump,2772626,1536414,1121247,55.414,40.44
42,Texas,40,Trump,9929268,4785447,4781314,48.195,48.154
43,Utah,6,Trump,1229263,776011,405162,63.128,32.96
44,Vermont,3,Biden,313999,103569,197129,32.984,62.78
45,Virginia,13,Biden,3587474,1611724,1844828,44.926,51.424
46,Washington,12,Biden,3311181,1264819,1923021,38.198,58.077
47,West Virginia,4,Trump,701603,458996,215328,65.421,30.691
48,Wisconsin,10,Biden,2579458,1152925,1336281,44.696,51.805
49,Wyoming,3,Trump,218980,164392,46309,75.072,21.148
50,District of Columbia,3,Biden,399243,29508,356531,7.391,89.302
0,Alabama,9,Trump,1998246,1097087,832609,54.902,41.667
1,Alaska,3,Trump,298291,152696,135206,51.19,45.327
2,Arizona,11,Biden,2847164,1341451,1403602,47.115,49.298
3,Arkansas,6,Trump,1087583,694680,349955,63.874,32.177
4,California,54,Biden,13620977,4297436,8816910,31.55,64.73
5,Colorado,10,Biden,2528966,999793,1436953,39.534,56.82
6,Connecticut,7,Biden,1421790,571881,798582,40.223,56.167
7,Delaware,3,Biden,462567,179980,264681,38.909,57.22
8,Florida,30,Trump,7815007,3770916,3768665,48.252,48.223
9,Georgia,16,Trump,4218577,2051785,2005587,48.637,47.542
10,Hawaii,4,Biden,520764,186336,316494,35.781,60.775
11,Idaho,4,Trump,732749,453167,250132,61.845,34.136
12,Illinois,19,Biden,4884685,1889999,2794598,38.692,57.211
13,Indiana,11,Trump,2606200,1465039,1046717,56.214,40.163
14,Iowa,6,Trump,1385272,761707,569316,54.986,41.098
15,Kansas,6,Trump,1269474,686649,531506,54.089,41.868
16,Kentucky,8,Trump,1855545,1141931,641036,61.542,34.547
17,Louisiana,8,Trump,1771870,929321,779260,52.449,43.98
18,Maine,4,Biden,685316,309665,348834,45.186,50.901
19,Maryland,10,Biden,2638935,803696,1736850,30.455,65.816
20,Massachusetts,11,Biden,2893528,849831,1928013,29.37,66.632
21,Michigan,15,Biden,4636327,2083610,2383139,44.941,51.401
22,Minnesota,10,Biden,2603732,1140992,1367642,43.821,52.526
23,Mississippi,6,Trump,1257440,667551,542936,53.088,43.178
24,Missouri,10,Trump,2825006,1465069,1261298,51.861,44.648
25,Montana,4,Trump,490593,279294,193016,56.93,39.343
26,Nebraska,5,Trump,746832,403438,313177,54.02,41.934
27,Nevada,6,Biden,1147843,547446,559152,47.693,48.713
28,New Hampshire,4,Biden,643375,281357,338046,43.731,52.543
29,New Jersey,14,Biden,3520206,1589326,1792682,45.149,50.925
30,New Mexico,5,Biden,820423,337818,452893,41.176,55.202
31,New York,28,Biden,7115727,2890086,3965084,40.615,55.723
32,North Carolina,16,Trump,3664415,1762329,1760138,48.093,48.033
33,North Dakota,3,Trump,334174,210387,111697,62.957,33.425
34,Ohio,17,Trump,4711989,2299168,2251519,48.794,47.783
35,Oklahoma,7,Trump,1547827,940791,547111,60.781,35.347
36,Oregon,8,Biden,2064314,746785,1224312,36.176,59.308
37,Pennsylvania,19,Biden,5604831,2615084,2791003,46.658,49.796
38,Rhode Island,4,Biden,500434,197453,281667,39.456,56.285
39,South Carolina,9,Trump,1991278,1067093,851225,53.588,42.748
40,South Dakota,3,Trump,367824,204671,148743,55.644,40.439
41,Tennessee,11,Trump,2772094,1535548,1121569,55.393,40.459
42,Texas,40,Trump,9930377,4786202,4781278,48.198,48.148
43,Utah,6,Trump,1227940,775310,404807,63.139,32.966
44,Vermont,3,Biden,314401,104572,197035,33.261,62.67
45,Virginia,13,Biden,3589489,1612196,1845926,44.914,51.426
46,Washington,12,Biden,3310573,1263474,1923273,38.165,58.095
47,West Virginia,4,Trump,701584,459162,215179,65.446,30.67
48,Wisconsin,10,Biden,2578645,1150679,1338282,44.623,51.899
49,Wyoming,3,Trump,219295,164352,46463,74.946,21.187
50,District of Columbia,3,Biden,399805,29298,357392,7.328,89.392
0,Alabama,9,Trump,1998142,1093884,835988,54.745,41.838
1,Alaska,3,Trump,297871,152525,134841,51.205,45.268
2,Arizona,11,Biden,2848013,1342413,1403615,47.135,49.284
3,Arkansas,6,Trump,1087663,694563,350526,63.858,32.227
4,California,54,Biden,13619161,4296652,8815865,31.549,64.731
5,Colorado,10,Biden,2529127,999372,1437955,39.515,56.856
6,Connecticut,7,Biden,1422048,571226,799576,40.169,56.227
7,Delaware,3,Biden,462256,178957,265087,38.714,57.346
8,Florida,30,Trump,7814073,3770955,3768161,48.259,48.223
9,Georgia,16,Trump,4218483,2054449,2002571,48.701,47.471
10,Hawaii,4,Biden,520308,185554,316940,35.662,60.914
11,Idaho,4,Trump,733480,453219,250930,61.79,34.211
12,Illinois,19,Biden,4884911,1892662,2792273,38.745,57.161
13,Indiana,11,Trump,2606946,1466910,1045474,56.269,40.103
14,Iowa,6,Trump,1384357,762020,568489,55.045,41.065
15,Kansas,6,Trump,1268145,686473,530177,54.132,41.807
16,Kentucky,8,Trump,1856888,1142608,641699,61.533,34.558
17,Louisiana,8,Trump,1772943,930075,779370,52.459,43.959
18,Maine,4,Biden,684345,309334,347947,45.201,50.844
19,Maryland,10,Biden,2639699,803045,1738874,30.422,65.874
20,Massachusetts,11,Biden,2893186,849578,1927396,29.365,66.618
21,Michigan,15,Biden,4636657,2083216,2383822,44.929,51.413
22,Minnesota,10,Biden,2604319,1141650,1367951,43.837,52.526
23,Mississippi,6,Trump,1256800,668293,541086,53.174,43.053
24,Missouri,10,Trump,2825703,1464736,1262201,51.836,44.669
25,Montana,4,Trump,489705,279520,192062,57.079,39.22
26,Nebraska,5,Trump,746414,403853,312330,54.106,41.844
27,Nevada,6,Biden,1149084,546956,560585,47.599,48.785
28,New Hampshire,4,Biden,643248,280536,339011,43.612,52.703
29,New Jersey,14,Biden,3522642,1588527,1795957,45.095,50.983
30,New Mexico,5,Biden,820491,339107,451736,41.33,55.057
31,New York,28,Biden,7115787,2889383,3966807,40.605,55.747
32,North Carolina,16,Trump,3664343,1761134,1760880,48.061,48.054
33,North Dakota,3,Trump,334605,211026,111464,63.067,33.312
34,Ohio,17,Trump,4710987,2299238,2250743,48.806,47.776
35,Oklahoma,7,Trump,1549095,941978,546850,60.808,35.301
36,Oregon,8,Biden,2064380,746039,1225765,36.139,59.377
37,Pennsylvania,19,Biden,5605539,2614005,2792631,46.633,49.819
38,Rhode Island,4,Biden,499974,197296,280899,39.461,56.183
39,South Carolina,9,Trump,1990988,1067100,851009,53.597,42.743
